https://github.com/gotwarlost/istanbul,1,0.35521,101,44,95,10,0.0,7,4,13,0.8,0
https://github.com/isaacs/node-glob,1,0.45394,136,14,32,6,0.0,10,2,12,0.6,932
https://github.com/isaacs/node-graceful-fs,1,0.5025,115,8,21,11,0.0,6,2,6,3.3,766
https://github.com/isaacs/rimraf,1,0.49666,121,11,22,11,0.1,5,1,5,0.6,9915
https://github.com/istanbuljs/nyc,1,0.59481,69,6,99,9,0.3,20,29,61,1.7,3285
https://github.com/jashkenas/coffeescript,2,0.57711,135,7,259,11,0.2,9,9,19,1.8,600
https://github.com/jashkenas/underscore,2,0.66547,136,1,314,11,3.5,6,25,34,2.4,1326
https://github.com/jmespath/jmespath.py,1,0.41256,96,8,22,8,0.4,3,2,11,0.4,153
https://github.com/jaxen-xpath/jaxen,2,0.28887,237,18,24,4,0.0,0,1,2,0.5,12
https://github.com/jshint/jshint,2,0.6471,124,0,270,9,0.7,4,13,24,1.4,3505
https://github.com/isaacs/inherits,1,0.21467,119,19,3,2,0.0,1,0,0,0,39
https://github.com/junit-team/junit4,3,0.58467,245,27,210,9,0.5,1,33,45,1.6,19727
https://github.com/karma-runner/karma,2,0.73749,112,0,365,8,2.3,16,92,115,2.4,9222
https://github.com/kjd/idna,1,0.47699,93,0,16,5,0.7,3,7,7,0.4,930
https://github.com/kennethreitz/requests,1,0.7196,120,1,674,8,1.3,14,112,153,1.8,6544
https://github.com/laumann/compiletest-rs,1,0.48038,71,0,36,6,0.3,8,2,5,0.8,165
https://github.com/laravel/framework,1,0.91089,97,0,3038,7,53.8,180,1126,1134,2.2,75455
https://github.com/lift/framework,2,0.50807,135,0,116,8,0.4,3,3,3,0.3,153
https://github.com/lightbend/config,1,0.54743,112,1,100,8,0.4,3,8,22,2.5,175
https://github.com/lodash/lodash,1,0.74421,136,1,325,11,0.2,38,129,219,1.1,77129
https://github.com/lxml/lxml,1,0.55593,201,1,119,9,1.8,7,1,4,0.2,1554
https://github.com/micheles/decorator,1,0.48288,147,0,21,8,0.2,1,3,3,1.7,202
https://github.com/mitsuhiko/click,1,0.62677,82,0,273,5,3.4,4,1619,1641,0.1,617
https://github.com/mochajs/mocha,3,0.7601,120,0,512,8,3.6,15,101,167,2.1,14212
https://github.com/mockery/mockery,2,0.65154,144,1,202,11,1.6,5,8,18,2.1,5585
https://github.com/mishoo/UglifyJS2,1,0.69074,105,0,131,8,10.2,28,327,331,0.9,1148
https://github.com/mozilla/source-map,1,0.47611,116,14,84,6,0.0,5,2,11,1.1,775
https://github.com/mvdnes/spin-rs,1,0.43363,79,1,30,3,0.8,0,19,26,1.8,102
https://github.com/mockito/mockito,1,0.73726,160,0,236,6,4.1,79,115,162,1.6,20436
https://github.com/myclabs/DeepCopy,2,0.47525,91,2,25,13,0.1,4,2,2,1.0,428
https://github.com/nette/tester,1,0.54434,101,0,40,10,0.9,3,12,19,0.6,667
https://github.com/nickmerwin/node-coveralls,2,0.51522,95,8,86,7,0.5,5,5,12,0.5,3357
https://github.com/nodeca/js-yaml,1,0.66704,113,0,73,7,1.1,8,82,89,1.3,24407
https://github.com/npm/node-semver,1,0.57328,121,1,69,10,0.6,9,4,21,0.5,2307
https://github.com/matplotlib/matplotlib,3,0.81882,215,0,1191,7,51.9,10,564,841,2.5,4213
https://github.com/pallets/jinja,1,0.65373,169,0,263,8,2.0,3,1218,1234,0.0,1623
https://github.com/pallets/markupsafe,1,0.53109,128,0,30,8,1.2,2,167,170,0.1,308
https://github.com/numpy/numpy,6,0.8573,232,0,1231,9,40.9,15,751,1054,3.1,9024
https://github.com/pallets/werkzeug,1,0.72639,167,0,404,10,3.9,4,1916,1933,0.1,7906
https://github.com/paul-hammant/paranamer,2,0.26793,176,6,16,3,0.0,2,0,0,0,5
https://github.com/phar-io/manifest,1,0.33134,50,6,8,7,0.2,1,0,1,0.0,258
https://github.com/phar-io/version,1,0.43419,50,1,8,8,0.6,2,2,3,1.3,371
https://github.com/php-coveralls/php-coveralls,1,0.546,94,0,39,11,0.4,5,9,11,1.0,594
https://github.com/php-fig/container,1,0.47369,86,3,33,13,0.1,0,2,3,9.0,40
https://github.com/php-fig/log,1,0.46585,99,4,26,12,0.1,1,0,2,3.0,316
https://github.com/pallets/flask,1,0.5446,131,0,709,6,3.2,1,3647,3656,0.0,0
https://github.com/phpspec/phpspec,2,0.61188,162,0,151,7,1.9,7,34,42,1.5,430
https://github.com/phpspec/prophecy,1,0.59065,95,1,107,9,1.5,7,7,17,0.9,2338
https://github.com/pypa/packaging,1,0.62762,81,0,59,8,1.4,8,41,69,3.5,1095
https://github.com/pyca/cryptography,1,0.70665,90,0,223,7,6.9,11,639,657,0.5,6817
https://github.com/pypa/setuptools,4,0.72387,268,0,405,4,11.6,8,83,162,2.0,10830
https://github.com/pandas-dev/pandas,5,,,,,,,,,,,
https://github.com/pyparsing/pyparsing,1,0.55208,101,0,30,5,2.7,4,11,21,2.0,793
https://github.com/pyserial/pyserial,1,0.50385,230,1,65,6,0.5,1,10,40,1.6,150
https://github.com/python-attrs/attrs,1,0.62906,72,0,93,8,2.6,3,34,70,3.8,973
https://github.com/python-pillow/Pillow,2,0.7643,127,0,343,7,19.2,7,295,380,2.2,10079
https://github.com/qos-ch/slf4j,1,0.49995,192,11,71,7,0.0,4,4,11,0.8,2622
https://github.com/rayon-rs/rayon,2,0.57649,76,2,113,7,1.8,7,14,27,3.1,407
https://github.com/request/request,2,0.68845,130,11,343,9,0.0,13,47,76,1.3,193348
https://github.com/python/typing,2,0.42703,76,0,58,5,0.5,2,13,28,2.4,0
https://github.com/pytest-dev/pytest,3,0.64367,170,0,688,8,21.8,18,311,410,2.3,0
https://github.com/rust-lang-nursery/failure,2,0.35931,40,8,53,5,0.1,1,0,0,0,461
https://github.com/rust-lang-nursery/lazy-static.rs,1,0.48619,80,2,48,10,0.2,1,6,10,1.3,254
https://github.com/rust-lang-nursery/futures-rs,3,0.61811,59,0,265,5,3.7,7,94,230,0.7,828
https://github.com/rust-lang/backtrace-rs,1,0.59918,68,0,79,4,2.1,16,32,45,3.3,544
https://github.com/rust-lang-nursery/rust-clippy,10,0.7728,75,0,550,5,36.7,29,432,696,3.8,1404
https://github.com/rust-lang/compiler-builtins,2,0.5593,54,0,70,7,1.2,9,21,33,3.4,77
https://github.com/rust-lang/log,2,0.53601,74,1,84,8,0.8,1,16,31,1.3,621
https://github.com/retep998/winapi-rs,1,0.40331,77,1,159,4,0.7,1,7,49,1.1,0
https://github.com/rust-lang/rust-bindgen,2,0.64009,108,0,270,5,3.3,11,44,93,1.6,607
https://github.com/rust-lang/rustc-serialize,1,0.27396,74,40,61,6,0.0,1,0,0,0,7
https://github.com/rust-lang/tempdir,1,0.28057,71,33,17,8,0.0,1,0,0,0,31
https://github.com/rust-lang/libc,2,0.58282,73,0,434,4,8.1,13,119,181,5.1,0
https://github.com/rust-num/num,2,0.53842,77,2,85,7,0.2,12,3,3,2.0,752
https://github.com/rust-num/num-traits,2,0.53465,77,2,109,6,0.5,5,11,18,2.7,229
https://github.com/sbt/junit-interface.git,1,0.33379,135,12,19,5,0.0,2,0,1,1.0,20
https://github.com/rust-random/rand,2,0.63656,127,0,224,2,4.0,13,42,50,3.7,905
https://github.com/rust-lang/regex,1,0.48506,74,0,145,4,1.5,19,31,41,1.8,0
https://github.com/scalatest/scalatest,2,0.60798,94,0,50,10,4.2,9,89,119,0.8,508
https://github.com/sebasmagri/env_logger,1,0.42209,72,1,50,6,0.7,3,13,24,2.7,0
https://github.com/sebastianbergmann/comparator,1,0.51896,87,0,24,10,1.9,4,1,2,2.0,219
https://github.com/sebastianbergmann/diff,1,0.5255,96,0,22,9,1.8,2,1,2,4.0,209
https://github.com/sebastianbergmann/environment,1,0.45826,84,0,18,12,1.8,5,0,0,0,275
https://github.com/sebastianbergmann/exporter,1,0.43135,96,0,14,9,1.7,2,0,0,0,197
https://github.com/sebastianbergmann/global-state,1,0.43881,78,0,10,8,1.7,2,0,1,1.0,126
https://github.com/scipy/scipy,5,0.65054,243,0,1107,5,28.9,11,496,822,3.1,0
https://github.com/sebastianbergmann/php-code-coverage,1,0.64984,141,0,102,8,7.4,14,19,26,2.3,707
https://github.com/sebastianbergmann/object-enumerator,1,0.39539,60,0,8,6,1.7,3,1,1,0.0,128
https://github.com/sebastianbergmann/php-file-iterator,1,0.44457,136,0,16,11,1.5,3,0,0,0,156
https://github.com/sebastianbergmann/php-text-template,1,0.37348,136,0,6,5,1.2,1,1,1,0.0,80
https://github.com/sebastianbergmann/php-timer,1,0.50839,130,0,12,10,2.3,2,4,4,1.8,215
https://github.com/sebastianbergmann/phpunit,1,0.79665,177,0,460,12,21.9,43,146,182,1.5,13442
https://github.com/scala/scala,6,0.84297,218,0,599,7,22.2,5,327,378,2.5,313002
https://github.com/sebastianbergmann/resource-operations,1,0.25107,67,3,2,2,0.2,1,0,0,0,95
https://github.com/sebastianbergmann/recursion-context,1,0.4131,73,0,7,6,1.7,2,2,2,0.5,118
https://github.com/sebastianbergmann/phpunit-mock-objects,1,0.42277,174,28,73,13,0.0,7,0,0,0,578
https://github.com/sebastianbergmann/version,1,0.35968,97,3,7,7,0.1,2,0,0,0,271
https://github.com/serde-rs/json,1,0.64397,69,0,87,8,4.6,17,21,38,1.2,3681
https://github.com/servo/bincode,1,0.4463,77,6,59,6,0.4,3,6,21,1.1,95
https://github.com/shouldjs/should.js,1,0.40841,123,22,80,13,0.0,11,0,0,0,109
https://github.com/serde-rs/serde,1,0.6612,87,0,144,7,2.3,14,22,83,1.1,7280
https://github.com/sinonjs/sinon,1,0.72713,131,0,380,10,3.0,16,39,49,1.9,5944
https://github.com/standard/standard,1,0.6588,72,1,165,8,2.6,3,156,218,1.7,7799
https://github.com/sqlalchemy/sqlalchemy,1,0.74833,189,0,448,5,12.8,11,216,251,4.0,2657
https://github.com/steveklabnik/semver,1,0.49448,84,3,59,9,0.5,5,3,14,1.8,99
https://github.com/squizlabs/PHP_CodeSniffer,1,0.68207,174,1,212,11,4.5,5,86,130,1.4,5079
https://github.com/stub42/pytz,1,0.49435,191,0,15,3,0.4,4,4,9,1.8,1186
